date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2020-09-25,10762.38,10562.14,10742.98,33843.79,360929423.35,10694.12,direct,
2020-09-26,10822.99,10658.15,10694.12,13794.51,148097714.06,10734.23,direct,
2020-09-27,10810.35,10612.42,10734.23,13820.35,148127427.26,10781.47,direct,
2020-09-28,10951.6,10649.18,10781.47,32269.15,350615325.76,10699.0,direct,
2020-09-29,10863.02,10641.03,10699.0,31167.43,334584439.48,10841.29,direct,
2020-09-30,10850.12,10666.17,10841.29,29556.58,317604086.65,10779.42,direct,
2020-10-01,10926.47,10454.66,10779.42,39457.33,422940486.72,10622.79,direct,
2020-10-02,10668.49,10388.07,10622.79,33798.95,355424408.51,10576.64,direct,
2020-10-03,10602.28,10507.49,10576.64,10469.92,110570157.37,10552.04,direct,
2020-10-04,10699.94,10534.5,10552.04,10487.7,111420779.07,10675.52,direct,
2020-10-05,10799.53,10627.77,10675.52,23891.17,255950434.22,10795.11,direct,
2020-10-06,10801.66,10533.32,10795.11,30869.62,329346366.4,10603.9,direct,
2020-10-07,10679.76,10554.41,10603.9,19601.45,208253472.75,10672.67,direct,
2020-10-08,10957.42,10541.2,10672.67,39280.36,423807796.12,10929.4,direct,
2020-10-09,11109.32,10839.3,10929.4,32665.61,359802403.01,11058.78,direct,
2020-10-10,11485.43,11057.98,11058.78,26181.83,296925751.27,11301.57,direct,
2020-10-11,11434.1,11284.09,11301.57,17795.07,202131016.49,11375.51,direct,
2020-10-12,11725.28,11223.99,11375.51,41705.77,478557074.68,11539.76,direct,
2020-10-13,11561.69,11314.56,11539.76,33529.75,383360256.66,11427.29,direct,
2020-10-14,11550.25,11298.88,11427.29,22758.2,259711904.03,11429.3,direct,
2020-10-15,11607.59,11269.05,11429.3,33044.49,377801262.9,11508.31,direct,
2020-10-16,11545.35,11224.89,11508.31,29300.16,332320579.31,11326.25,direct,
2020-10-17,11410.01,11270.69,11326.25,9901.25,112306061.3,11367.65,direct,
2020-10-18,11513.68,11357.25,11367.65,11528.41,131886570.58,11513.33,direct,
2020-10-19,11821.95,11417.11,11513.33,39224.67,456404609.75,11756.88,direct,
2020-10-20,12047.73,11688.39,11756.88,48504.61,576128149.71,11921.78,direct,
2020-10-21,13236.39,11900.51,11921.78,103080.18,1296152945.69,12813.11,direct,
2020-10-22,13197.69,12700.74,12813.11,57124.85,739591002.3,12990.25,direct,
2020-10-23,13031.82,12732.62,12990.25,32269.84,416662855.54,12937.2,direct,
2020-10-24,13167.31,12886.47,12937.2,20932.05,273005904.67,13126.13,direct,
2020-10-25,13346.7,12910.39,13126.13,28208.48,368884232.62,13041.21,direct,
2020-10-26,13241.79,12797.05,13041.21,35322.99,460984686.3,13069.43,direct,
2020-10-27,13783.14,13060.64,13069.43,44978.37,603406480.39,13646.02,direct,
2020-10-28,13855.57,12906.15,13646.02,32501.89,434942187.78,13285.97,direct,
2020-10-29,13643.6,12985.56,13285.97,41497.54,555737562.11,13462.18,direct,
2020-10-30,13674.89,13132.53,13462.18,56364.21,756044940.71,13565.95,direct,
2020-10-31,14077.8,13432.24,13565.95,43579.77,600104833.89,13803.41,direct,
2020-11-01,13897.02,13630.22,13803.41,20841.63,286724152.06,13761.72,direct,
2020-11-02,13828.48,13221.65,13761.72,33465.17,453096297.52,13571.24,direct,
2020-11-03,14071.54,13300.84,13571.24,21969.7,300271386.78,14023.78,direct,
2020-11-04,14258.9,13539.13,14023.78,30406.02,423118194.37,14157.73,direct,
2020-11-05,15739.47,14114.37,14157.73,42121.25,625288741.44,15599.92,direct,
2020-11-06,15948.88,15219.57,15599.92,34543.56,538014394.46,15590.62,direct,
2020-11-07,15765.02,14427.34,15590.62,25695.27,388303730.2,14838.16,direct,
2020-11-08,15653.89,14739.11,14838.16,18706.65,285202500.11,15488.25,direct,
2020-11-09,15812.23,14833.13,15488.25,32088.79,492570531.42,15335.03,direct,
2020-11-10,15476.99,15099.11,15335.03,23031.66,352628988.82,15313.73,direct,
2020-11-11,15983.03,15288.76,15313.73,45852.83,717920492.19,15707.08,direct,
2020-11-12,16348.99,15476.25,15707.08,67322.57,1074746061.94,16306.53,direct,
2020-11-13,16482.62,15975.8,16306.53,42676.28,694320640.17,16332.85,direct,
2020-11-14,16334.29,15720.61,16332.85,28331.05,452657737.75,16075.95,direct,
2020-11-15,16156.82,15796.03,16075.95,17966.53,286912254.78,15964.7,direct,
2020-11-16,16876.48,15877.77,15964.7,41641.22,685608661.41,16721.46,direct,
2020-11-17,17857.37,16563.5,16721.46,62123.13,1072294334.69,17681.54,direct,
2020-11-18,18466.1,17260.91,17681.54,80691.42,1441862086.0,17786.27,direct,
2020-11-19,18172.87,17365.08,17786.27,48224.86,859856045.56,17824.64,direct,
2020-11-20,18814.87,17764.07,17824.64,51122.68,939934212.29,18672.78,direct,
2020-11-21,18966.12,18359.06,18672.78,37702.81,705040526.65,18704.06,direct,
2020-11-22,18757.55,17635.18,18704.06,43464.62,796767991.89,18430.59,direct,
2020-11-23,18761.66,18010.51,18430.59,48994.17,902518528.75,18385.74,direct,
2020-11-24,19419.49,18117.78,18385.74,74142.3,1403472685.29,19157.16,direct,
2020-11-25,19488.81,18519.89,19157.16,59989.48,1141495120.46,18725.76,direct,
2020-11-26,18907.31,16270.37,18725.76,129609.34,2220672632.83,17175.86,direct,
2020-11-27,17479.12,16462.87,17175.86,61052.47,1034426524.1,17155.0,direct,
2020-11-28,17893.95,16895.0,17155.0,34697.03,605284901.68,17739.9,direct,
2020-11-29,18347.24,17543.55,17739.9,27161.16,489679989.73,18199.23,direct,
2020-11-30,19850.23,18199.03,18199.23,77985.3,1493787961.07,19686.87,direct,
