date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2023-12-29,43134.59,41296.86,42588.94,34268.41,1450476730.93,42073.59,direct,
2023-12-30,42595.81,41529.95,42073.59,21511.57,905852574.49,42146.03,direct,
2023-12-31,42863.11,41970.37,42146.03,21509.24,912867128.16,42280.14,direct,
2024-01-01,44210.89,42187.32,42280.14,19499.59,839894208.67,44197.61,direct,
2024-01-02,45918.98,44181.86,44197.61,57443.36,2596745174.99,44970.34,direct,
2024-01-03,45513.73,40214.67,44970.34,82056.19,3533041051.83,42854.08,direct,
2024-01-04,44797.03,42657.44,42854.08,49538.94,2167748750.23,44194.38,direct,
2024-01-05,44377.15,42508.08,44194.38,54169.3,2368276569.22,44178.89,direct,
2024-01-06,44248.4,43444.9,44178.89,16352.13,717065469.35,43988.33,direct,
2024-01-07,44496.47,43639.57,43988.33,20056.41,884154712.5,43950.84,direct,
2024-01-08,47295.94,43209.8,43950.84,66057.64,3000303504.99,46988.14,direct,
2024-01-09,47923.17,44889.64,46988.14,66281.93,3083632967.78,46123.0,direct,
2024-01-10,47705.84,44326.32,46123.0,80226.64,3677964834.63,46667.48,direct,
2024-01-11,49054.05,45580.11,46667.48,77548.89,3638877778.74,46353.15,direct,
2024-01-12,46512.17,41454.57,46353.15,87031.78,3855256978.62,42776.42,direct,
2024-01-13,43243.47,42438.36,42776.42,23024.72,986309535.03,42839.19,direct,
2024-01-14,43060.49,41702.53,42839.19,21730.6,924871801.97,41704.39,direct,
2024-01-15,43325.88,41687.69,41704.39,24561.1,1046074902.52,42491.26,direct,
2024-01-16,43562.19,42047.82,42491.26,36429.24,1565259395.93,43130.88,direct,
2024-01-17,43183.19,42172.64,43130.88,32911.24,1403011843.2,42739.27,direct,
2024-01-18,42876.35,40606.86,42739.27,45180.42,1885882508.36,41286.68,direct,
2024-01-19,42151.57,40246.58,41286.68,45191.13,1864062474.18,41625.47,direct,
2024-01-20,41846.45,41433.27,41625.47,13096.14,544668570.57,41677.08,direct,
2024-01-21,41862.83,41493.59,41677.08,9176.94,382561229.54,41570.17,direct,
2024-01-22,41669.9,39396.81,41570.17,56109.4,2270442343.15,39523.63,direct,
2024-01-23,40136.09,38512.34,39523.63,46007.49,1805745649.27,39876.44,direct,
2024-01-24,40526.25,39429.31,39876.44,37009.85,1476062916.95,40078.62,direct,
2024-01-25,40280.91,39523.94,40078.62,29183.88,1164224625.52,39941.74,direct,
2024-01-26,42227.71,39814.87,39941.74,42739.48,1763833855.75,41816.55,direct,
2024-01-27,42191.83,41393.22,41816.55,10632.46,444567824.09,42124.02,direct,
2024-01-28,42822.8,41632.18,42124.02,16615.66,702267432.76,42028.92,direct,
2024-01-29,43308.42,41804.05,42028.92,27783.74,1184671101.99,43302.28,direct,
2024-01-30,43855.77,42690.4,43302.28,34500.06,1498626265.1,42943.64,direct,
2024-01-31,43734.38,42276.82,42943.64,39491.24,1695950546.73,42555.08,direct,
2024-02-01,43267.39,41855.88,42555.08,29018.49,1234469121.23,43073.2,direct,
2024-02-02,43452.76,42536.21,43073.2,26779.09,1152442855.72,43181.71,direct,
2024-02-03,43355.76,42874.37,43181.71,7556.6,325725942.96,42999.52,direct,
2024-02-04,43093.79,42232.02,42999.52,9589.32,410404369.06,42570.21,direct,
2024-02-05,43518.7,41931.59,42570.21,24867.17,1062866796.14,42664.56,direct,
2024-02-06,43360.05,42526.92,42664.56,22482.95,966265875.57,43091.51,direct,
2024-02-07,44402.0,42766.8,43091.51,30331.77,1319628672.43,44339.04,direct,
2024-02-08,45622.13,44333.87,44339.04,39654.68,1785332802.43,45304.61,direct,
2024-02-09,48208.27,45257.22,45304.61,50590.41,2379925849.32,47154.23,direct,
2024-02-10,48166.14,46894.61,47154.23,16452.46,780554926.36,47768.12,direct,
2024-02-11,48597.46,47592.04,47768.12,19858.95,956986637.1,48311.16,direct,
2024-02-12,50339.2,47718.59,48311.16,47112.86,2319184140.26,49942.97,direct,
2024-02-13,50392.92,48336.83,49942.97,42027.05,2075339722.8,49733.11,direct,
2024-02-14,52085.66,49272.58,49733.11,43948.58,2252886326.88,51844.19,direct,
2024-02-15,52845.45,51357.81,51844.19,42990.13,2239765884.49,51934.57,direct,
2024-02-16,52598.05,51604.88,51934.57,32295.2,1680749372.19,52163.28,direct,
2024-02-17,52201.89,50647.34,52163.28,17696.94,910308869.83,51668.78,direct,
2024-02-18,52393.59,51194.3,51668.78,14716.3,762533081.81,52139.33,direct,
2024-02-19,52487.6,51691.25,52139.33,18980.36,989270690.85,51781.22,direct,
2024-02-20,52985.95,50766.77,51781.22,39504.32,2050493239.79,52269.59,direct,
2024-02-21,52375.42,50633.49,52269.59,32665.42,1676374071.14,51854.36,direct,
2024-02-22,52056.01,50914.97,51854.36,30501.44,1573393306.75,51263.67,direct,
2024-02-23,51509.58,50523.07,51263.67,26365.93,1345274652.99,50744.07,direct,
2024-02-24,51687.88,50583.66,50744.07,10707.22,548313000.54,51574.61,direct,
2024-02-25,51957.87,51288.57,51574.61,12394.68,640224439.02,51727.63,direct,
2024-02-26,54939.87,50920.53,51727.63,47961.27,2550669499.35,54518.58,direct,
2024-02-27,57612.94,54483.19,54518.58,62683.92,3546751167.69,57071.6,direct,
2024-02-28,64086.08,56726.31,57071.6,102181.72,6171823618.31,62507.1,direct,
2024-02-29,63652.76,60370.98,62507.1,84709.08,5259277822.5,61179.58,direct,
