date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2024-04-18,64181.25,60829.27,61283.74,31452.84,1972785716.37,63511.2,direct,
2024-04-19,65491.94,59607.49,63511.2,46058.39,2923364930.21,63848.26,direct,
2024-04-20,65453.07,63140.68,63848.26,13464.03,866105478.99,64979.21,direct,
2024-04-21,65724.22,64271.77,64979.21,13150.64,854324202.42,64955.82,direct,
2024-04-22,67257.68,64536.42,64955.82,22839.75,1510230897.53,66854.24,direct,
2024-04-23,67211.15,65835.93,66854.24,17575.6,1169300050.32,66415.06,direct,
2024-04-24,67067.52,63556.97,66415.06,28785.93,1878460968.73,64263.95,direct,
2024-04-25,65279.7,62759.65,64263.95,26730.52,1713069016.97,64488.49,direct,
2024-04-26,64795.15,63307.56,64488.49,19914.4,1275865834.83,63750.63,direct,
2024-04-27,63904.85,62408.97,63750.63,12684.85,799665556.56,63434.44,direct,
2024-04-28,64335.08,62769.01,63434.44,10104.62,642628554.25,63111.34,direct,
2024-04-29,64192.54,61768.51,63111.34,21849.86,1370557060.16,63847.54,direct,
2024-04-30,64721.13,59097.29,63847.54,41212.82,2518380270.05,60633.97,direct,
2024-05-01,60788.52,56516.09,60633.97,52053.76,3014503800.73,58277.44,direct,
2024-05-02,59628.08,56936.28,58277.44,29471.89,1724718703.27,59083.85,direct,
2024-05-03,63355.83,58835.76,59083.85,35180.41,2147038663.01,62917.45,direct,
2024-05-04,64539.14,62587.84,62917.45,16206.9,1029192793.92,63904.51,direct,
2024-05-05,64634.43,62923.47,63904.51,12595.62,803966989.59,64037.5,direct,
2024-05-06,65517.33,62715.9,64037.5,24082.55,1537928462.74,63168.44,direct,
2024-05-07,64403.15,62274.09,63168.44,20907.17,1326416673.48,62323.36,direct,
2024-05-08,63004.6,60867.52,62323.36,18593.4,1155791451.43,61179.81,direct,
2024-05-09,63429.98,60623.94,61179.81,18440.55,1140626858.17,63077.18,direct,
2024-05-10,63469.13,60181.24,63077.18,25390.35,1565941805.66,60790.82,direct,
2024-05-11,61489.54,60474.73,60790.82,8298.11,505608099.69,60823.19,direct,
2024-05-12,61838.51,60600.9,60823.19,8214.5,502848342.69,61459.22,direct,
2024-05-13,63445.72,60758.38,61459.22,21250.01,1327733464.12,62932.29,direct,
2024-05-14,63097.07,61094.77,62932.29,26392.04,1636519845.72,61548.48,direct,
2024-05-15,66467.29,61325.48,61548.48,40708.36,2625073579.59,66245.16,direct,
2024-05-16,66760.54,64600.05,66245.16,24275.96,1596664354.59,65250.53,direct,
