101.88,94.39,99.75,4154598.01,407426810.39,98.65
106.37,96.85,98.65,4188167.49,428576214.75,100.75
101.71,94.1,100.75,2857170.17,278704905.4,95.6
95.88,87.03,95.6,3364188.85,306775823.32,88.24
91.15,86.08,88.24,1897965.55,168076878.78,89.61
89.9,84.19,89.61,1968497.64,171163848.23,84.55
86.58,79.99,84.55,3078668.7,255503806.44,81.88
84.98,81.39,81.88,2587208.78,215223179.74,82.31
89.75,82.03,82.31,3082107.44,269117776.74,88.07
88.61,80.99,88.07,2639976.68,220016654.11,82.93
84.28,80.09,82.93,2335757.93,191067932.33,80.67
82.72,80.64,80.67,986033.7,80580765.04,81.41
83.17,77.92,81.41,1397728.17,112520909.44,78.76
82.23,78.07,78.76,2057242.39,164972651.57,81.26
85.88,78.91,81.26,2053275.42,168558780.05,82.85
87.99,81.55,82.85,2670711.27,225016506.95,87.84
90.99,86.68,87.84,2666800.89,237060413.77,87.88
91.99,84.53,87.88,2851086.63,251097931.84,89.81
94.55,89.3,89.81,2347265.39,215508005.89,92.41
92.53,87.97,92.41,1482330.23,133350638.96,88.6
91.22,86.92,88.6,1914287.05,170292028.02,88.65
93.96,88.05,88.65,2154288.29,197326594.02,90.47
96.27,89.35,90.47,2731648.64,254875496.99,94.89
103.71,93.53,94.89,4089391.01,406947040.56,102.39
104.86,97.12,102.39,3046836.01,308110782.24,98.65
103.39,97.72,98.65,1579057.63,159502489.33,101.79
107.44,98.89,101.79,1848093.43,190435562.18,107.08
113.84,105.22,107.08,3789805.17,416216471.12,105.93
115.65,105.61,105.93,3752495.0,418092940.64,111.78
124.56,107.16,111.78,5027797.39,591082350.06,120.64
129.36,120.01,120.64,4696609.63,584697700.28,122.84
138.44,117.78,122.84,4926559.2,631724717.21,134.54
143.54,131.44,134.54,3046967.66,417707954.3,132.51
140.98,130.68,132.51,2338332.21,319077832.39,136.91
138.28,125.91,136.91,2843077.66,375394773.2,132.13
136.63,126.09,132.13,2299734.15,302494778.35,126.83
127.39,112.16,126.83,4569271.9,547030001.41,112.99
119.96,110.96,112.99,3114696.24,358677473.87,118.6
122.41,108.15,118.6,2925969.97,339956765.81,109.97
113.67,108.32,109.97,1431350.79,158176021.11,112.96
116.04,109.8,112.96,1440484.57,162262688.28,111.02
111.94,98.2,111.02,3451969.52,359954148.63,99.65
109.36,98.41,99.65,3272285.41,340546068.39,103.26
106.0,100.12,103.26,2089342.4,216762602.99,104.97
107.7,99.04,104.97,2192369.54,225896476.03,100.77
102.88,99.57,100.77,1243368.3,126145198.57,101.35
103.48,100.81,101.35,887451.98,90463208.04,102.1
105.44,99.68,102.1,1304675.94,134183551.56,100.18
102.66,94.85,100.18,2338578.72,231166457.22,102.37
108.82,101.06,102.37,2099411.03,221051546.25,108.61
110.91,104.35,108.61,2217785.11,238496568.02,105.59
109.98,100.03,105.59,2703924.74,286619329.29,101.77
103.55,99.23,101.77,1843644.35,186927308.72,100.54
102.89,98.37,100.54,1182997.21,119676863.89,100.61
102.25,98.64,100.61,1160303.89,116633113.12,99.23
101.58,94.35,99.23,2125118.08,207691457.95,100.99
101.98,94.68,100.99,1725073.17,169617039.13,95.71
100.76,94.93,95.71,1833285.69,180010948.51,98.34
100.54,96.35,98.34,1884973.97,185952138.7,98.22
98.64,92.34,98.22,2112680.59,201780890.22,93.93
94.93,82.03,93.93,1959304.12,176261852.27,84.65
93.11,84.17,84.65,2200709.16,194432394.81,89.68
90.86,85.08,89.68,2287116.25,200945604.54,87.47
88.78,84.64,87.47,1604810.84,139546484.05,85.84
93.03,85.46,85.84,2575033.7,227940338.73,92.75
95.17,81.42,92.75,3625715.75,316557519.22,84.51
84.75,79.94,84.51,3616134.95,296523843.33,81.65
82.27,77.19,81.65,2005037.19,161298459.02,78.83
79.34,73.71,78.83,2819493.28,216671280.58,75.31
77.19,61.79,75.31,7246994.55,501279511.52,62.11
74.03,60.24,62.11,8663155.94,589897344.33,66.85
68.35,43.12,66.85,15957352.44,869750326.98,50.82
53.97,35.95,50.82,15723015.66,710184610.97,44.58
56.27,43.83,44.58,9887539.42,505036183.26,48.86
53.7,45.87,48.86,5575843.92,277534572.62,52.34
59.19,49.59,52.34,4954718.77,265265610.87,58.74
58.75,51.87,58.74,6021129.02,328225140.88,53.69
58.14,53.03,53.69,4589718.32,255808095.6,57.02
57.82,49.39,57.02,5825637.82,305692779.57,49.83
53.99,48.22,49.83,6696296.07,342322514.42,52.12
53.57,47.76,52.12,6039991.39,306153762.51,49.37
51.16,48.38,49.37,2759420.15,137660928.03,50.25
53.12,49.64,50.25,3090112.37,158973497.81,52.46
54.61,48.58,52.46,5180556.16,270802070.15,49.1
50.78,47.06,49.1,5369431.22,264190416.96,49.63
50.48,47.52,49.63,3530159.51,171808990.6,47.92
48.59,41.69,47.92,7628786.37,340962341.48,43.43
43.89,39.97,43.43,7870479.44,328503339.24,41.1
44.99,40.25,41.1,4074352.34,172472580.65,44.22
45.56,41.8,44.22,4412964.61,193025274.34,44.92
48.32,44.23,44.92,5901925.14,272765167.85,47.18
48.17,44.56,47.18,5493551.75,254070372.87,45.74
