173.9,163.64,168.45,1179299.39,197679096.42,166.05
168.52,162.11,166.05,497928.77,82284516.56,166.1
166.51,157.92,166.1,950271.32,153397969.02,162.44
164.85,155.04,162.44,1017159.87,163321943.49,157.87
169.31,156.78,157.87,1325101.85,217920759.61,166.65
190.04,166.45,166.65,3755102.75,688038340.37,186.78
197.99,186.06,186.78,2006281.81,386747538.34,196.44
205.14,195.82,196.44,2038299.09,408170570.26,199.98
203.45,195.13,199.98,1426109.1,285007993.31,200.02
215.43,198.86,200.02,2836903.64,588571837.15,210.23
224.47,204.39,210.23,3002590.76,651116693.53,222.42
225.3,205.03,222.42,3207955.53,687618053.08,211.86
220.78,201.12,211.86,3280352.4,695358114.93,215.45
222.79,206.84,215.45,2390257.3,514053398.69,209.54
220.4,204.62,209.54,2089124.27,443402898.19,218.51
221.99,213.61,218.51,1522225.59,331681217.77,215.77
241.96,212.27,215.77,2733055.7,635702351.09,237.54
248.41,234.11,237.54,2824027.47,680971149.83,239.94
247.71,233.8,239.94,1916539.68,462771223.05,237.96
242.67,230.78,237.96,1809309.07,426617836.59,235.65
259.81,230.04,235.65,3197520.06,793245850.05,256.72
264.52,251.84,256.72,1930270.43,497034963.4,257.21
264.16,253.09,257.21,1540433.13,397600303.58,255.15
259.95,241.28,255.15,1318863.47,331064481.64,252.98
256.69,231.2,252.98,2246138.62,547356000.23,234.15
239.86,221.86,234.15,2017476.18,465157248.79,230.62
243.56,227.57,230.62,1535640.84,364043739.43,242.26
245.48,232.94,242.26,877224.57,208985240.69,237.63
246.89,236.66,237.63,1307891.16,316868423.69,243.46
245.4,237.64,243.46,856576.11,206542138.89,237.75
239.95,234.32,237.75,1042536.95,247065369.07,236.96
238.36,220.17,236.96,2782727.81,631780477.65,225.81
239.79,215.15,225.81,2498009.97,569372675.86,234.11
240.95,224.79,234.11,2424018.49,564765211.47,229.48
244.95,223.26,229.48,3120708.13,736104487.64,236.17
247.06,231.17,236.17,1779255.05,425038287.56,237.18
243.7,234.41,237.18,1155071.17,276310183.73,238.34
241.65,233.36,238.34,723712.35,171567432.86,237.2
237.42,205.36,237.2,2284778.33,509504278.85,216.81
221.02,203.3,216.81,2836727.29,602479362.87,213.75
230.82,211.64,213.75,1782926.44,399771792.0,227.42
234.75,225.7,227.42,1500850.29,345582057.59,227.01
228.42,220.66,227.01,1442244.42,323236855.77,224.84
227.46,215.17,224.84,811129.79,179846829.41,219.87
225.4,215.71,219.87,956285.71,210267560.13,224.23
227.34,213.17,224.23,1594064.59,349510564.95,216.25
228.96,211.54,216.25,1890978.34,420615300.39,223.18
225.98,204.83,223.18,1781299.8,379806262.13,206.45
212.02,186.91,206.45,2773265.88,553339266.73,193.67
199.48,175.06,193.67,3246297.05,608233604.96,194.46
202.02,178.4,194.46,1833778.14,343907146.02,181.28
187.71,176.77,181.28,1207132.49,219479512.59,180.34
193.21,176.38,180.34,1701262.34,314150116.3,189.91
198.87,185.89,189.91,1045287.96,202570719.69,196.96
201.69,195.0,196.96,773113.62,153276719.71,197.33
199.58,186.46,197.33,993540.32,190117501.71,188.24
194.11,182.54,188.24,1016173.82,190508827.48,183.94
195.68,183.57,183.94,874104.04,165940093.85,195.15
197.35,188.23,195.15,831301.93,160713470.14,189.61
196.19,185.57,189.61,1302813.27,249169367.35,191.04
198.84,187.74,191.04,1348053.83,261197641.36,188.87
194.92,187.62,188.87,1016955.09,194195323.3,193.85
210.14,193.09,193.85,1525806.96,311729217.93,208.06
219.65,205.5,208.06,1200498.66,256642499.36,217.89
217.98,213.57,217.89,613079.14,132497052.94,216.65
218.96,211.48,216.65,639982.71,137274205.35,213.36
223.16,211.52,213.36,1042710.65,227265508.37,218.36
219.19,201.78,218.36,1349107.43,282781935.18,202.14
203.2,188.34,202.14,1883435.43,369380837.51,197.45
198.98,182.07,197.45,1519833.62,287508711.18,184.99
192.97,183.51,184.99,1408765.48,265373073.82,187.62
191.77,184.06,187.62,982856.44,183892397.04,188.02
190.89,185.09,188.02,603835.06,113338651.42,188.42
191.8,169.14,188.42,2141571.81,384240733.62,182.75
190.0,181.8,182.75,1143113.81,213078481.55,187.5
206.04,185.8,187.5,1998560.73,392782235.21,205.9
217.04,198.45,205.9,2232606.19,467673563.29,211.09
221.99,209.84,211.09,2146534.27,466004419.11,219.57
270.0,217.35,219.57,8292300.18,2017727214.39,261.87
294.95,237.61,261.87,9622612.85,2576611227.87,252.19
273.1,229.39,252.19,6506910.44,1622007685.06,241.72
260.11,230.12,241.72,3491675.33,849711327.0,250.36
271.91,248.46,250.36,3395489.03,881000243.68,257.31
258.4,242.12,257.31,3343001.53,835751567.95,253.13
269.94,247.29,253.13,2505714.52,652498015.44,253.37
260.73,246.3,253.37,1629826.84,412108430.63,256.33
259.92,240.2,256.33,1472880.46,372580185.47,240.45
242.53,220.98,240.45,4043114.41,935397750.08,234.9
243.92,224.96,234.9,2276197.94,533121472.04,226.94
238.37,222.6,226.94,2222749.52,512630067.26,228.13
244.68,226.84,228.13,1892315.55,452845994.87,238.36
241.79,228.13,238.36,1564750.09,368392788.3,231.71
