8.36,8.1,8.2,11903.53,97874.33,8.21
8.714,8.21,8.21,16814.55,141975.28,8.64
8.69,8.363,8.64,6944.99,59247.47,8.48
8.49,7.85,8.48,19673.49,160817.86,8.178
8.191,7.25,8.178,30798.75,234672.8,7.611
7.657,6.122,7.611,82496.05,555289.16,6.863
7.599,6.53,6.863,49642.1,348836.44,7.186
7.198,6.512,7.186,31886.33,216888.79,6.53
6.577,4.18,6.53,217433.29,1154613.99,5.03
5.49,4.63,5.03,44484.53,223562.81,4.774
7.4,4.6,4.774,143792.58,873010.64,5.864
6.582,5.412,5.864,63864.04,385739.55,6.078
6.085,5.7,6.078,23759.28,138683.87,5.8
5.847,5.325,5.8,43768.26,243197.97,5.619
5.619,4.44,5.619,86220.92,429502.83,4.84
4.99,4.61,4.84,31651.09,152408.87,4.82
4.93,4.7,4.82,20303.08,97582.47,4.77
5.6,4.721,4.77,44623.9,229468.54,5.2
5.644,4.9,5.2,49836.79,263597.81,5.46
6.795,5.451,5.46,116750.98,713430.51,6.112
6.287,5.06,6.112,68164.47,383918.85,5.637
5.83,5.29,5.637,31651.0,175258.58,5.442
5.707,5.415,5.442,55667.98,312415.09,5.547
5.641,5.32,5.547,17944.23,97847.53,5.468
5.49,5.322,5.468,9487.26,51288.09,5.33
5.4,4.721,5.33,56072.39,277987.41,4.87
5.13,4.781,4.87,24645.37,121363.66,4.916
4.969,4.625,4.916,30625.21,146110.79,4.772
4.8,4.674,4.772,14092.89,66817.43,4.779
5.35,4.743,4.779,41459.07,208038.79,5.14
5.249,4.861,5.14,23460.74,118531.63,5.032
5.1,4.91,5.032,10457.31,52128.13,5.027
5.04,4.889,5.027,17289.25,85880.89,5.024
5.025,4.919,5.024,15793.44,78377.78,4.96
5.025,4.831,4.96,17586.46,86107.56,4.88
4.9,4.499,4.88,54773.49,256723.57,4.734
4.796,3.782,4.734,97547.35,418394.5,4.273
4.34,3.825,4.273,39611.94,159656.31,4.008
4.389,4.008,4.008,37920.06,158762.15,4.103
4.2,4.01,4.103,16858.24,69188.53,4.1
4.1,3.85,4.1,41104.08,162268.54,3.931
4.45,3.901,3.931,69399.53,282490.41,4.15
4.2,4.002,4.15,19706.17,80377.3,4.046
4.115,3.948,4.046,20054.55,80464.14,3.988
4.05,3.709,3.988,42092.42,163851.32,3.842
3.897,3.4,3.842,36200.88,131714.03,3.557
3.74,2.26,3.557,207426.66,591902.27,2.56
2.9,2.31,2.56,87859.09,229826.44,2.419
2.536,2.04,2.419,101864.85,232324.75,2.27
2.391,2.22,2.27,48859.48,113046.14,2.348
2.72,2.327,2.348,72971.11,185287.39,2.57
3.3,2.551,2.57,120163.91,361119.44,3.159
3.2,2.95,3.159,37044.29,114141.14,3.17
3.195,2.481,3.17,92232.43,258830.28,2.545
3.04,2.44,2.545,101412.11,278159.07,2.771
2.849,2.65,2.771,29400.74,80877.1,2.773
3.09,2.731,2.773,58696.1,171312.37,3.04
3.255,2.905,3.04,52365.19,162799.02,3.19
3.827,3.14,3.19,79542.9,281957.99,3.581
3.65,3.2,3.581,50686.73,171427.93,3.27
3.316,3.066,3.27,30980.52,98715.6,3.248
3.35,3.07,3.248,37893.47,120727.9,3.15
3.44,3.141,3.15,32311.05,104522.19,3.254
3.28,3.1,3.254,24520.65,78756.92,3.152
3.21,3.011,3.152,39513.13,123573.79,3.109
3.15,2.85,3.109,52964.48,159571.85,2.97
3.0,2.92,2.97,17232.27,51037.09,2.96
3.032,2.95,2.96,23992.23,71961.1,3.007
3.21,3.006,3.007,60336.67,186440.21,3.036
3.11,2.887,3.036,52195.11,156655.47,2.95
2.969,2.8,2.95,33928.76,97395.49,2.869
3.11,2.823,2.869,44853.17,133312.05,3.08
3.11,3.01,3.08,20383.26,62326.05,3.031
3.05,2.951,3.031,9625.0,28888.03,2.997
2.997,2.1,2.997,382186.83,957693.93,2.22
2.49,2.11,2.22,76420.88,175520.98,2.329
2.6,2.301,2.329,44208.85,108654.69,2.56
2.589,1.994,2.56,117276.75,261039.94,2.25
2.39,2.0,2.25,98135.59,210125.46,2.05
2.26,2.0,2.05,78301.16,169806.11,2.198
2.499,2.15,2.198,79731.04,182015.99,2.2
2.311,2.17,2.2,41727.08,93197.44,2.294
2.35,2.25,2.294,34208.37,78934.49,2.329
2.38,2.27,2.329,39998.19,92955.46,2.332
2.56,2.305,2.332,87264.6,211558.58,2.432
2.528,2.374,2.432,44404.7,109592.19,2.506
2.531,2.41,2.506,36118.53,89621.87,2.47
2.49,2.423,2.47,22727.06,55832.77,2.48
2.55,2.44,2.48,41261.74,103409.13,2.55
2.981,2.54,2.55,180531.08,503908.53,2.75
3.09,2.732,2.75,120145.34,349861.49,2.97
