214.95,209.71,211.17,5882.59,1251780.71,213.43
214.86,211.0,213.43,4877.16,1041300.28,211.69
226.95,212.1,211.69,12274.4,2694954.86,224.0
238.98,221.95,224.0,18057.57,4167915.27,238.16
258.87,229.0,238.16,45100.26,11094612.74,251.3
272.52,251.41,251.3,38815.71,10223786.59,264.1
324.21,263.6,264.1,86133.24,25582885.97,309.65
358.0,308.01,309.65,44632.99,15072022.33,355.0
394.99,339.99,355.0,49910.0,18427776.08,367.79
372.52,289.96,367.79,74252.72,24225281.95,336.32
375.99,321.41,336.32,17999.67,6330618.38,362.98
391.79,358.97,362.98,22027.67,8309810.54,380.04
444.97,372.17,380.04,36015.4,14780190.21,434.85
447.49,402.54,434.85,31406.18,13453174.7,433.4
457.92,412.97,433.4,28126.4,12273745.93,433.92
476.94,427.98,433.92,19134.6,8737836.16,461.96
536.75,456.98,461.96,26718.7,13340495.56,528.3
787.93,521.98,528.3,72071.71,45461600.44,785.43
900.92,502.61,785.43,99101.83,69095497.89,645.69
649.99,453.29,645.69,91594.45,50748177.23,637.97
784.32,595.19,637.97,38732.06,27128283.04,764.91
821.99,682.28,764.91,30150.23,22686962.77,802.0
890.03,799.54,802.0,21314.0,17908081.43,832.5
854.99,745.21,832.5,25948.64,20776035.16,795.01
849.99,758.95,795.01,26381.41,21438670.96,829.99
974.96,825.08,829.99,31613.86,28285852.13,969.96
1094.78,914.27,969.96,37859.08,37868643.04,1079.89
1224.48,1032.06,1079.89,37396.83,42912383.44,1101.38
1241.92,1049.96,1101.38,38706.56,45030632.96,1206.93
1232.94,1150.16,1206.93,15096.04,18266602.22,1205.66
1216.84,840.27,1205.66,79921.89,83244488.59,1004.39
1117.73,974.97,1004.39,37044.53,39234863.12,1096.56
1185.63,1064.91,1096.56,19341.01,21865760.51,1154.86
1239.7,1131.35,1154.86,16296.85,19409766.71,1237.55
1239.86,869.99,1237.55,58443.73,62292919.16,1106.35
1118.93,800.07,1106.35,53517.57,50747162.61,845.02
895.96,576.03,845.02,97662.51,70727083.16,697.02
828.96,653.03,697.02,31210.25,23044397.34,803.96
980.03,787.73,803.96,27625.6,24553208.51,918.95
1067.7,911.96,918.95,22103.22,21734994.03,1033.72
1056.76,856.06,1033.72,24360.35,23051224.54,919.93
940.98,839.51,919.93,9913.21,8798283.62,899.98
989.89,882.11,899.98,17372.49,16173632.88,936.77
947.93,875.11,936.77,11589.8,10532106.73,908.94
927.9,837.98,908.94,15165.03,13302074.9,919.88
924.94,714.03,919.88,41325.66,32899151.97,759.92
779.96,678.88,759.92,31714.24,22933905.57,714.97
716.99,454.86,714.97,110503.1,62529030.46,540.98
745.96,522.44,540.98,45761.94,29980041.32,731.95
774.39,621.25,731.95,34767.79,24291048.02,649.96
690.0,610.0,649.96,14728.3,9550420.56,640.48
699.91,614.95,640.48,11630.96,7693603.71,639.49
724.92,631.01,639.49,15066.3,10210388.76,713.24
729.94,665.98,713.24,10945.64,7647250.76,702.75
709.95,673.93,702.75,5343.91,3721814.74,707.25
829.63,707.21,707.25,23529.7,18209291.31,801.98
836.83,767.87,801.98,13884.58,11073604.45,803.05
805.97,715.6,803.05,13341.62,10127883.44,761.99
803.95,734.98,761.99,7035.87,5448579.59,784.96
818.83,780.96,784.96,10482.78,8411786.62,804.83
813.94,776.96,804.83,9167.06,7294004.88,805.94
829.93,770.97,805.94,10757.23,8663855.98,815.94
886.21,810.47,815.94,12811.63,10826907.96,856.91
888.23,839.44,856.91,9709.01,8409629.11,884.26
932.16,848.32,884.26,14239.01,12784626.88,924.69
1029.86,911.36,924.69,21374.2,20789364.52,1014.74
1093.44,964.74,1014.74,23076.53,23622237.65,1012.65
1043.98,879.85,1012.65,22665.1,21753921.59,879.9
966.9,858.9,879.9,14094.75,12942254.98,938.84
964.64,866.55,938.84,14414.95,13202619.46,936.95
964.84,905.88,936.95,6351.48,5909107.79,957.76
1010.84,935.0,957.76,11181.63,10948175.25,1005.32
1022.67,922.07,1005.32,9931.11,9620090.09,939.79
949.24,879.94,939.79,10132.38,9220891.88,922.91
942.47,904.19,922.91,4311.64,3960633.47,919.28
973.09,915.06,919.28,6828.58,6448062.43,941.22
955.53,910.5,941.22,5103.29,4720008.07,913.49
929.75,867.22,913.49,10312.23,9203107.31,894.16
924.74,884.74,894.16,6040.91,5493742.6,905.72
958.07,901.88,905.72,7571.24,7071649.38,954.8
980.54,925.96,954.8,10406.31,9981282.97,955.95
974.25,943.18,955.95,6584.71,6289022.19,962.21
973.94,934.95,962.21,4783.86,4503428.34,950.95
958.06,936.27,950.95,1973.42,1839615.29,944.16
949.52,902.89,944.16,6197.18,5684047.02,916.55
978.41,915.86,916.55,8181.23,7797108.54,961.05
1038.06,950.66,961.05,13073.84,13054605.53,1007.0
1021.45,937.23,1007.0,8327.15,8052715.48,943.54
972.61,911.65,943.54,10406.15,9757613.92,932.68
950.56,918.86,932.68,5678.19,5254878.58,925.67
953.24,909.46,925.67,5425.21,5026461.81,941.39
954.71,924.59,941.39,4310.07,4024749.63,938.85
