date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2022-04-01,138.44,117.78,122.84,4926559.2,631724717.21,134.54,direct,
2022-04-02,143.54,131.44,134.54,3046967.66,417707954.3,132.51,direct,
2022-04-03,140.98,130.68,132.51,2338332.21,319077832.39,136.91,direct,
2022-04-04,138.28,125.91,136.91,2843077.66,375394773.2,132.13,direct,
2022-04-05,136.63,126.09,132.13,2299734.15,302494778.35,126.83,direct,
2022-04-06,127.39,112.16,126.83,4569271.9,547030001.41,112.99,direct,
2022-04-07,119.96,110.96,112.99,3114696.24,358677473.87,118.6,direct,
2022-04-08,122.41,108.15,118.6,2925969.97,339956765.81,109.97,direct,
2022-04-09,113.67,108.32,109.97,1431350.79,158176021.11,112.96,direct,
2022-04-10,116.04,109.8,112.96,1440484.57,162262688.28,111.02,direct,
2022-04-11,111.94,98.2,111.02,3451969.52,359954148.63,99.65,direct,
2022-04-12,109.36,98.41,99.65,3272285.41,340546068.39,103.26,direct,
2022-04-13,106.0,100.12,103.26,2089342.4,216762602.99,104.97,direct,
2022-04-14,107.7,99.04,104.97,2192369.54,225896476.03,100.77,direct,
2022-04-15,102.88,99.57,100.77,1243368.3,126145198.57,101.35,direct,
2022-04-16,103.48,100.81,101.35,887451.98,90463208.04,102.1,direct,
2022-04-17,105.44,99.68,102.1,1304675.94,134183551.56,100.18,direct,
2022-04-18,102.66,94.85,100.18,2338578.72,231166457.22,102.37,direct,
2022-04-19,108.82,101.06,102.37,2099411.03,221051546.25,108.61,direct,
2022-04-20,110.91,104.35,108.61,2217785.11,238496568.02,105.59,direct,
2022-04-21,109.98,100.03,105.59,2703924.74,286619329.29,101.77,direct,
2022-04-22,103.55,99.23,101.77,1843644.35,186927308.72,100.54,direct,
2022-04-23,102.89,98.37,100.54,1182997.21,119676863.89,100.61,direct,
2022-04-24,102.25,98.64,100.61,1160303.89,116633113.12,99.23,direct,
2022-04-25,101.58,94.35,99.23,2125118.08,207691457.95,100.99,direct,
2022-04-26,101.98,94.68,100.99,1725073.17,169617039.13,95.71,direct,
2022-04-27,100.76,94.93,95.71,1833285.69,180010948.51,98.34,direct,
2022-04-28,100.54,96.35,98.34,1884973.97,185952138.7,98.22,direct,
2022-04-29,98.64,92.34,98.22,2112680.59,201780890.22,93.93,direct,
2022-04-30,94.93,82.03,93.93,1959304.12,176261852.27,84.65,direct,
2022-05-01,93.11,84.17,84.65,2200709.16,194432394.81,89.68,direct,
2022-05-02,90.86,85.08,89.68,2287116.25,200945604.54,87.47,direct,
2022-05-03,88.78,84.64,87.47,1604810.84,139546484.05,85.84,direct,
2022-05-04,93.03,85.46,85.84,2575033.7,227940338.73,92.75,direct,
2022-05-05,95.17,81.42,92.75,3625715.75,316557519.22,84.51,direct,
2022-05-06,84.75,79.94,84.51,3616134.95,296523843.33,81.65,direct,
2022-05-07,82.27,77.19,81.65,2005037.19,161298459.02,78.83,direct,
2022-05-08,79.34,73.71,78.83,2819493.28,216671280.58,75.31,direct,
2022-05-09,77.19,61.79,75.31,7246994.55,501279511.52,62.11,direct,
2022-05-10,74.03,60.24,62.11,8663155.94,589897344.33,66.85,direct,
2022-05-11,68.35,43.12,66.85,15957352.44,869750326.98,50.82,direct,
2022-05-12,53.97,35.95,50.82,15723015.66,710184610.97,44.58,direct,
2022-05-13,56.27,43.83,44.58,9887539.42,505036183.26,48.86,direct,
2022-05-14,53.7,45.87,48.86,5575843.92,277534572.62,52.34,direct,
2022-05-15,59.19,49.59,52.34,4954718.77,265265610.87,58.74,direct,
2022-05-16,58.75,51.87,58.74,6021129.02,328225140.88,53.69,direct,
2022-05-17,58.14,53.03,53.69,4589718.32,255808095.6,57.02,direct,
2022-05-18,57.82,49.39,57.02,5825637.82,305692779.57,49.83,direct,
2022-05-19,53.99,48.22,49.83,6696296.07,342322514.42,52.12,direct,
2022-05-20,53.57,47.76,52.12,6039991.39,306153762.51,49.37,direct,
2022-05-21,51.16,48.38,49.37,2759420.15,137660928.03,50.25,direct,
2022-05-22,53.12,49.64,50.25,3090112.37,158973497.81,52.46,direct,
2022-05-23,54.61,48.58,52.46,5180556.16,270802070.15,49.1,direct,
2022-05-24,50.78,47.06,49.1,5369431.22,264190416.96,49.63,direct,
2022-05-25,50.48,47.52,49.63,3530159.51,171808990.6,47.92,direct,
2022-05-26,48.59,41.69,47.92,7628786.37,340962341.48,43.43,direct,
2022-05-27,43.89,39.97,43.43,7870479.44,328503339.24,41.1,direct,
2022-05-28,44.99,40.25,41.1,4074352.34,172472580.65,44.22,direct,
