date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2020-05-02,216.98,213.57,212.16,836942.72,179197523.23,214.11,multiply,BTC
2020-05-03,213.68,208.96,214.11,1285181.25,270043070.91,210.12,multiply,BTC
2020-05-04,210.32,202.24,210.12,1539124.39,318236765.14,206.76,multiply,BTC
2020-05-05,211.66,205.34,206.76,981821.87,201692537.2,205.43,multiply,BTC
2020-05-06,211.16,198.81,205.43,1716962.14,341816428.45,199.08,multiply,BTC
2020-05-07,222.3,210.7,199.08,2774249.13,588968967.49,212.3,multiply,BTC
2020-05-08,212.45,207.84,212.3,1911364.63,404185499.74,211.46,multiply,BTC
2020-05-09,210.29,205.13,211.46,1808538.64,380138715.1,210.19,multiply,BTC
2020-05-10,199.16,186.84,210.19,2661983.34,499697462.27,187.72,multiply,BTC
2020-05-11,186.46,179.86,187.72,2203062.33,409270199.69,185.77,multiply,BTC
2020-05-12,192.39,188.33,185.77,1333854.19,253560918.33,190.1,multiply,BTC
2020-05-13,202.28,196.78,190.1,1243792.44,248583222.72,199.86,multiply,BTC
2020-05-14,210.06,200.66,199.86,1956532.07,397775930.68,203.31,multiply,BTC
2020-05-15,197.59,192.57,203.31,1559838.38,303712134.51,194.71,multiply,BTC
2020-05-16,201.92,195.91,194.71,1222798.74,245295750.07,200.6,multiply,BTC
2020-05-17,208.01,202.69,200.6,1035920.54,214183380.54,206.76,multiply,BTC
2020-05-18,216.43,207.29,206.76,1411667.72,303053831.14,214.68,multiply,BTC
2020-05-19,216.63,213.31,214.68,997340.42,214104443.63,214.68,multiply,BTC
2020-05-20,210.54,206.83,214.68,895429.22,187926919.47,209.87,multiply,BTC
2020-05-21,211.42,191.63,209.85,576319.94,115900478.36,198.56,direct,
2020-05-22,208.27,200.2,198.58,983282.11,203883969.7,207.35,multiply,BTC
2020-05-23,209.35,206.32,207.35,765519.54,158295000.8,206.78,multiply,BTC
2020-05-24,201.75,196.17,206.78,966301.7,193178180.87,199.91,multiply,BTC
2020-05-25,206.78,203.67,199.91,984408.69,201016206.46,204.2,multiply,BTC
2020-05-26,203.69,199.97,204.2,932530.14,187471648.97,201.04,multiply,BTC
2020-05-27,211.98,206.46,201.04,800718.49,166790102.34,208.3,multiply,BTC
2020-05-28,220.33,212.09,208.3,1004011.96,221217298.51,220.33,multiply,BTC
2020-05-29,221.95,216.77,220.33,1038042.57,229023699.89,220.63,multiply,BTC
2020-05-30,248.02,226.3,220.63,1647126.21,401336258.16,243.66,multiply,BTC
2020-05-31,239.95,231.16,243.66,1215884.5,281521659.77,231.54,multiply,BTC
2020-06-01,257.73,247.01,231.54,1476844.58,366906124.23,248.44,multiply,BTC
2020-06-02,238.67,230.19,248.44,1514339.16,360122023.75,237.81,multiply,BTC
2020-06-03,245.13,239.52,237.81,642061.77,157079114.17,244.65,multiply,BTC
2020-06-04,246.39,236.28,244.56,372652.43,90413005.89,243.35,direct,
2020-06-05,247.73,239.25,243.35,307295.41,74553973.27,240.08,direct,
2020-06-06,244.48,238.02,240.08,191703.01,46231144.22,242.08,direct,
2020-06-07,245.34,234.97,242.08,350970.89,84241162.44,244.75,direct,
2020-06-08,247.67,241.15,244.75,268906.97,65548033.56,246.47,direct,
2020-06-09,249.85,235.78,246.47,311413.28,75833901.79,244.0,direct,
2020-06-10,250.3,242.38,244.0,354039.1,86962964.42,248.01,direct,
2020-06-11,250.31,225.86,248.01,684189.54,163068331.34,230.21,direct,
2020-06-12,239.28,228.19,230.21,381138.07,89734985.04,237.54,direct,
2020-06-13,238.71,234.61,237.54,158809.72,37591086.28,238.21,direct,
2020-06-14,238.57,229.98,238.21,302824.94,70815323.17,231.61,direct,
2020-06-15,233.75,218.29,231.61,677321.32,153345723.13,230.98,direct,
2020-06-16,236.0,228.88,230.98,293247.62,68381514.54,235.35,direct,
2020-06-17,234.96,232.6,235.31,744081.13,173917879.04,233.74,multiply,BTC
2020-06-18,232.92,229.45,233.74,1183501.49,273554189.76,231.14,multiply,BTC
2020-06-19,229.94,227.06,231.14,554941.24,126984439.23,228.83,multiply,BTC
2020-06-20,231.36,228.36,228.83,444965.44,101863954.88,228.93,multiply,BTC
2020-06-21,229.07,227.02,228.93,398016.61,90728932.75,227.95,multiply,BTC
2020-06-22,246.8,227.39,227.83,541373.26,129354691.96,243.3,direct,
2020-06-23,243.78,240.9,243.26,633854.34,154096213.24,243.11,multiply,BTC
2020-06-24,249.14,230.99,243.16,530864.61,126699284.93,234.56,direct,
2020-06-25,235.12,227.36,234.56,363467.6,84427974.15,232.35,direct,
2020-06-26,230.87,229.23,232.33,765340.24,175646529.66,229.5,multiply,BTC
2020-06-27,226.62,218.42,229.5,869943.51,192053080.2,220.77,multiply,BTC
2020-06-28,226.37,222.36,220.77,713590.85,160427791.91,224.82,multiply,BTC
2020-06-29,228.76,224.35,224.82,986194.45,224693888.65,227.84,multiply,BTC
2020-06-30,227.32,224.21,227.84,760908.56,171575809.95,225.49,multiply,BTC
