high_price,low,open,volumefrom,volumeto,close,conversionType
379.02,353.66,377.97,111904.7,40821470.73,361.8,direct
363.43,347.16,361.8,92449.73,32881089.02,359.98,direct
371.37,355.47,359.98,87225.21,31673283.3,360.31,direct
363.95,354.31,360.31,60548.44,21820610.2,361.67,direct
390.28,361.5,361.67,115198.52,43438102.1,386.69,direct
402.19,382.62,386.69,131856.64,52068577.43,393.38,direct
398.74,381.69,393.38,96750.51,38102878.77,394.28,direct
411.07,388.03,394.28,74361.57,29543120.08,410.67,direct
424.58,403.26,410.67,147362.83,61289838.7,416.0,direct
420.36,409.53,416.0,71661.75,29794270.99,415.49,direct
453.37,413.72,415.49,175058.38,76433917.46,449.83,direct
467.71,403.69,449.83,211440.71,91838640.61,432.29,direct
440.97,420.76,432.29,64139.63,27898250.74,434.69,direct
449.45,428.84,434.69,218923.82,97068568.78,442.0,direct
464.23,440.72,442.0,107064.22,48912227.87,462.65,direct
465.16,437.37,462.65,185221.17,84336145.39,453.98,direct
458.44,447.29,453.98,64574.94,29344348.08,455.53,direct
466.12,453.46,455.53,83409.95,38425211.05,463.18,direct
465.99,452.33,463.18,61309.41,28327900.15,461.2,direct
462.76,431.1,461.2,121531.64,54316484.95,441.78,direct
445.54,423.99,441.78,121990.88,53270215.6,437.59,direct
443.22,433.25,437.59,65785.54,28845536.39,437.03,direct
444.78,434.28,437.03,63247.04,27877349.1,442.43,direct
460.62,441.76,442.43,79604.01,36096662.15,452.98,direct
457.44,449.52,452.98,42390.82,19251958.85,454.05,direct
456.48,400.45,454.05,208582.27,88564770.72,415.37,direct
425.51,406.09,415.37,67581.91,28259303.48,422.39,direct
429.85,417.14,422.39,68345.44,28978639.73,421.76,direct
433.56,419.3,421.76,70645.37,30163445.65,431.92,direct
435.04,420.77,431.92,68269.9,29289416.54,427.15,direct
433.12,417.14,427.15,65213.47,27758278.73,429.95,direct
437.95,425.86,429.95,46973.12,20334286.58,433.99,direct
437.43,430.73,433.99,33570.39,14566820.95,433.72,direct
434.14,423.09,433.72,54826.26,23490162.61,430.7,direct
435.26,428.6,430.7,53007.87,22943968.22,433.32,direct
435.25,428.87,433.32,45029.87,19499588.99,431.2,direct
432.11,425.0,431.2,43432.03,18702334.67,430.82,direct
457.54,428.52,430.82,130197.44,58253615.03,457.05,direct
462.92,446.51,457.05,91304.61,41594025.32,452.87,direct
454.55,444.9,452.87,39809.95,17967113.95,448.31,direct
448.88,438.62,448.31,44457.28,19778456.68,446.19,direct
451.08,441.77,446.19,56587.4,25358480.83,447.72,direct
448.41,443.14,447.72,44585.93,19913400.66,445.04,direct
443.72,420.39,445.04,92040.06,39525195.32,432.18,direct
433.74,427.01,432.18,46172.51,19948730.59,429.13,direct
430.15,364.71,429.13,268141.73,107060613.39,372.26,direct
386.72,350.39,372.26,183962.03,68297105.65,385.04,direct
390.72,377.71,385.04,66089.34,25464382.4,382.47,direct
387.29,373.21,382.47,69301.33,26546465.91,384.4,direct
386.69,375.89,384.4,66345.24,25417876.87,379.46,direct
425.72,374.05,379.46,190316.94,76873917.15,414.58,direct
423.42,403.86,414.58,89938.22,37264942.18,410.24,direct
411.49,374.9,410.24,144856.97,56548790.09,382.65,direct
395.43,380.27,382.65,61383.14,23908533.75,388.61,direct
405.4,385.53,388.61,64535.73,25770175.58,402.13,direct
403.78,386.85,402.13,67659.06,26793044.72,392.76,direct
397.74,387.9,392.76,56805.12,22384754.5,389.78,direct
397.37,389.35,389.78,43678.72,17297117.36,395.02,direct
395.42,376.71,395.02,77319.55,29717813.05,379.69,direct
385.75,363.49,379.69,138455.81,51927041.84,380.29,direct
381.75,375.04,380.29,36179.6,13720656.84,377.76,direct
380.54,366.88,377.76,39019.71,14718855.75,369.84,direct
379.78,365.27,369.84,74346.01,27728088.91,372.18,direct
376.63,371.4,372.18,50981.07,19123252.48,373.92,direct
375.89,366.2,373.92,59813.05,22266682.14,368.02,direct
391.83,368.05,368.02,101868.7,38961905.49,390.65,direct
391.15,384.48,390.65,60917.35,23688228.07,386.46,direct
386.35,372.87,386.46,78850.1,29801286.8,376.68,direct
382.61,375.28,376.68,40743.17,15395728.35,377.94,direct
380.92,372.1,377.94,62236.23,23424062.52,372.63,direct
377.59,371.42,372.63,55358.89,20801701.37,375.32,direct
385.38,374.09,375.32,97487.81,37137791.06,381.88,direct
383.23,372.75,381.88,62653.08,23858467.37,379.45,direct
386.4,379.32,379.45,53759.93,20685663.27,384.04,direct
392.57,383.31,384.04,48158.05,18757146.48,390.1,direct
405.93,390.06,390.1,73589.64,29442484.67,405.5,direct
410.85,396.56,405.5,86127.28,34862753.81,401.07,direct
409.75,398.0,401.07,68330.32,27726590.05,406.42,direct
421.45,405.05,406.42,90323.21,37559686.21,417.14,direct
425.51,414.78,417.14,77346.22,32541108.12,421.4,direct
424.26,416.36,421.4,52240.27,21991480.98,419.98,direct
442.66,419.49,419.98,111626.76,48500793.67,440.06,direct
447.61,425.47,440.06,100499.03,44120520.96,437.87,direct
440.18,431.3,437.87,56010.22,24563748.2,437.79,direct
440.76,414.36,437.79,93717.62,39915706.29,419.9,direct
425.17,410.36,419.9,66506.84,28041199.85,422.72,direct
427.18,417.51,422.72,53541.45,22692099.41,423.48,direct
427.58,419.11,423.48,53212.34,22642013.92,427.32,direct
434.14,427.3,427.32,42792.33,18543436.43,431.3,direct
435.62,421.22,431.3,50847.07,21876091.34,432.47,direct
441.32,429.83,432.47,68773.52,30077319.62,436.21,direct
